#ID USER ENTITLEMENT
4135 171 48
4136 140 97
4137 161 39
4138 338 128
4139 116 99
4140 242 57
4141 177 43
4142 201 41
4143 231 67
4144 251 60
4145 263 147
4146 226 35
4147 295 107
4148 329 323
4149 272 127
4150 177 127
4151 294 49
4152 228 43
4153 239 62
4154 149 118
4155 191 66
4156 211 78
4157 334 118
4158 136 62
4159 250 70
4160 250 77
4161 217 75
4162 117 120
4163 266 84
4164 274 102
4165 177 110
4166 212 116
4167 56 247
4168 293 69
4169 52 90
4170 261 31
4171 186 115
4172 172 78
4173 143 172
4174 115 82
4175 267 44
4176 237 76
4177 272 215
4178 329 384
4179 338 88
4180 104 117
4181 179 51
4182 197 245
4183 273 42
4184 265 79
4185 229 84
4186 51 35
4187 11 32
4188 218 41
4189 188 87
4190 275 94
4191 212 87
4192 153 44
4193 330 21
4194 315 59
4195 235 31
4196 153 87
4197 283 39
4198 100 47
4199 107 96
4200 102 73
4201 253 93
4202 302 51
4203 198 97
4204 328 376
4205 18 83
4206 313 71
4207 122 38
4208 304 339
4209 339 128
4210 220 85
4211 272 122
4212 154 84
4213 333 122
4214 316 350
4215 165 93
4216 313 70
4217 125 235
4218 247 94
4219 334 128
4220 115 73
4221 256 123
4222 310 375
4223 136 68
4224 263 59
4225 189 116
4226 115 125
4227 44 257
4228 213 91
4229 173 127
4230 283 68
4231 336 72
4232 296 57
4233 270 27
4234 139 44
4235 121 71
4236 331 49
4237 229 124
4238 65 266
4239 51 90
4240 347 152
4241 201 53
4242 286 59
4243 137 32
4244 161 87
4245 317 374
4246 356 550
4247 132 100
4248 343 32
4249 321 331
4250 328 356
4251 160 95
4252 229 90
4253 177 64
4254 269 43
4255 272 175
4256 188 28
4257 204 59
4258 331 350
4259 137 129
4260 228 33
4261 287 78
4262 18 103
4263 11 104
4264 216 87
4265 220 95
4266 59 73
4267 347 147
4268 323 366
4269 282 114
4270 305 377
4271 17 121
4272 134 71
4273 188 64
4274 186 87
4275 228 71
4276 216 120
4277 294 32
4278 294 82
4279 269 104
4280 53 96
4281 171 117
4282 161 83
4283 172 116
4284 212 33
4285 181 82
4286 231 27
4287 213 62
4288 157 126
4289 143 89
4290 297 71
4291 46 246
4292 271 91
4293 312 36
4294 199 105
4295 110 82
4296 101 122
4297 254 7
4298 186 38
4299 159 249
4300 162 89
4301 203 100
4302 160 53
4303 261 78
4304 322 385
4305 249 248
4306 175 76
4307 127 129
4308 230 67
4309 60 101
4310 16 183
4311 183 33
4312 158 107
4313 150 94
4314 203 108
4315 140 103
4316 218 34
4317 290 63
4318 58 61
4319 127 61
4320 210 67
4321 325 353
4322 153 76
4323 287 69
4324 109 74
4325 134 247
4326 280 54
4327 143 164
4328 107 111
4329 199 122
4330 90 276
4331 246 65
4332 196 52
4333 340 109
4334 26 12
4335 16 231
4336 264 40
4337 334 127
4338 23 75
4339 17 64
4340 127 78
4341 343 52
4342 188 94
4343 300 55
4344 299 34
4345 197 77
4346 217 108
4347 258 91
4348 190 87
4349 234 43
4350 160 106
4351 356 391
4352 224 100
4353 288 49
4354 301 66
4355 139 187
4356 321 90
4357 294 65
4358 87 263
4359 256 196
4360 171 101
4361 269 99
4362 98 76
4363 153 117
4364 327 321
4365 245 62
4366 305 384
4367 176 50
4368 186 101
4369 325 317
4370 235 122
4371 238 116
4372 132 127
4373 101 73
4374 310 362
4375 151 96
4376 272 160
4377 202 104
4378 60 59
4379 16 203
4380 189 87
4381 204 40
4382 158 44
4383 230 43
4384 260 167
4385 281 97
4386 235 120
4387 178 63
4388 127 47
4389 163 103
4390 325 97
4391 240 91
4392 285 114
4393 177 73
4394 331 340
4395 289 96
4396 11 98
4397 165 29
4398 195 74
4399 234 90
4400 277 124
4401 315 315
4402 240 115
4403 102 93
4404 244 124
4405 117 92
4406 105 124
4407 174 54
4408 188 86
4409 317 61
4410 248 196
4411 223 108
4412 190 2
4413 181 65
4414 105 76
4415 287 129
4416 185 91
4417 269 86
4418 356 668
4419 245 34
4420 316 360
4421 58 246
4422 266 126
4423 199 99
4424 290 197
4425 106 27
4426 110 99
4427 169 108
4428 183 39
4429 223 94
4430 155 48
4431 293 30
4432 258 86
4433 60 92
4434 292 69
4435 72 277
4436 276 34
4437 130 64
4438 329 351
4439 282 80
4440 217 121
4441 251 115
4442 98 29
4443 338 34
4444 337 173
4445 312 317
4446 285 98
4447 51 28
4448 50 28
4449 173 88
4450 340 107
4451 323 46
4452 236 127
4453 184 67
4454 221 76
4455 125 184
4456 271 31
4457 151 84
4458 195 93
4459 223 42
4460 293 70
4461 210 33
4462 221 88
4463 202 59
4464 142 54
4465 209 46
4466 91 11
4467 152 94
4468 74 263
4469 290 53
4470 310 333
4471 324 355
4472 240 97
4473 271 52
4474 57 61
4475 272 79
4476 302 41
4477 272 61
4478 197 51
4479 185 53
4480 240 113
4481 312 385
4482 49 62
4483 67 129
4484 271 66
4485 129 97
4486 153 88
4487 276 27
4488 323 50
4489 44 247
4490 293 126
4491 329 87
4492 128 118
4493 303 328
4494 314 92
4495 210 37
4496 319 65
4497 177 105
4498 178 37
4499 145 50
4500 287 35
4501 187 122
4502 258 47
4503 294 119
4504 228 83
4505 334 120
4506 237 112
4507 289 105
4508 159 71
4509 240 79
4510 182 90
4511 180 32
4512 190 40
4513 165 91
4514 170 119
4515 106 36
4516 264 78
4517 289 32
4518 173 89
4519 329 348
4520 262 132
4521 184 59
4522 205 121
4523 224 122
4524 269 30
4525 261 129
4526 270 96
4527 289 111
4528 170 47
4529 277 54
4530 51 77
4531 149 111
4532 165 46
4533 134 41
4534 207 47
4535 245 59
4536 23 121
4537 11 93
4538 230 96
4539 75 11
4540 147 81
4541 124 86
4542 184 43
4543 324 74
4544 133 58
4545 187 57
4546 274 34
4547 262 185
4548 331 44
4549 159 89
4550 102 30
4551 71 263
4552 154 102
4553 142 32
4554 151 29
4555 95 113
4556 272 221
4557 197 91
4558 209 41
4559 227 47
4560 303 42
4561 104 102
4562 138 89
4563 321 357
4564 40 17
4565 231 26
4566 224 82
4567 290 38
4568 149 103
4569 215 189
4570 197 92
4571 57 67
4572 255 55
4573 174 36
4574 147 246
4575 168 97
4576 261 57
4577 309 282
4578 212 29
4579 273 89
4580 205 50
4581 279 67
4582 354 20
4583 271 99
4584 11 95
4585 134 51
4586 347 198
4587 109 128
4588 176 52
4589 232 46
4590 153 82
4591 347 191
4592 323 64
4593 110 65
4594 230 109
4595 314 270
4596 238 99
4597 288 95
4598 323 81
4599 284 56
4600 307 61
4601 318 378
4602 326 18
4603 183 43
4604 106 123
4605 86 11
4606 301 48
4607 107 102
4608 114 94
4609 16 114
4610 191 47
4611 315 88
4612 304 12
4613 18 99
4614 137 68
4615 102 116
4616 144 82
4617 138 247
4618 60 69
4619 316 365
4620 145 72
4621 334 124
4622 48 49
4623 206 104
4624 182 122
4625 201 36
4626 133 32
4627 153 102
4628 273 30
4629 214 111
4630 279 66
4631 274 311
4632 227 128
4633 246 47
4634 323 379
4635 194 75
4636 173 122
4637 325 60
4638 19 77
4639 162 92
4640 139 212
4641 219 74
4642 338 122
4643 144 88
4644 11 96
4645 288 112
4646 179 28
4647 146 248
4648 143 247
4649 307 344
4650 217 52
4651 50 44
4652 336 29
4653 191 53
4654 210 107
4655 282 36
4656 179 100
4657 158 64
4658 115 59
4659 326 65
4660 139 170
4661 306 356
4662 5 19
4663 224 26
4664 188 71
4665 169 29
4666 272 171
4667 133 73
4668 161 61
4669 143 59
4670 228 67
4671 129 251
4672 240 106
4673 144 86
4674 180 178
4675 50 52
4676 162 38
4677 228 62
4678 140 29
4679 301 94
4680 100 36
4681 322 320
4682 195 53
4683 298 122
4684 322 328
4685 220 84
4686 319 355
4687 219 122
4688 84 113
4689 162 40
4690 130 81
4691 57 68
4692 124 104
4693 361 120
4694 29 52
4695 175 29
4696 205 108
4697 241 30
4698 338 82
4699 318 345
4700 103 62
4701 326 375
4702 222 115
4703 66 11
4704 171 43
4705 197 61
4706 148 60
4707 229 56
4708 174 69
4709 167 75
4710 230 107
4711 205 33
4712 328 100
4713 311 345
4714 356 280
4715 232 107
4716 236 63
4717 158 54
4718 293 67
4719 207 90
4720 176 117
4721 106 67
4722 205 48
4723 302 343
4724 220 51
4725 51 53
4726 168 127
4727 143 64
4728 270 99
4729 262 222
4730 286 96
4731 261 54
4732 264 128
4733 112 119
4734 100 64
4735 173 67
4736 133 105
4737 177 95
4738 125 180
4739 169 85
4740 158 36
4741 253 73
4742 112 70
4743 170 93
4744 206 63
4745 133 129
4746 102 251
4747 245 26
4748 285 38
4749 105 83
4750 137 245
4751 301 32
4752 336 85
4753 225 166
4754 48 87
4755 281 45
4756 179 105
4757 138 58
4758 101 62
4759 204 67
4760 194 118
4761 156 33
4762 222 122
4763 48 31
4764 309 61
4765 144 41
4766 280 55
4767 66 264
4768 285 52
4769 185 67
4770 150 101
4771 213 49
4772 220 82
4773 49 99
4774 301 62
4775 191 124
4776 218 83
4777 273 109
4778 168 45
4779 338 96
4780 67 268
4781 301 76
4782 155 128
4783 289 28
4784 121 103
4785 224 39
4786 176 106
4787 23 28
4788 181 79
4789 257 91
4790 260 180
4791 105 110
4792 288 31
4793 210 82
4794 64 150
4795 316 13
4796 123 111
4797 288 103
4798 173 31
4799 258 113
4800 126 75
4801 149 89
4802 109 249
4803 146 54
4804 327 81
4805 126 94
4806 220 65
4807 157 79
4808 323 13
4809 320 63
4810 148 77
4811 112 75
4812 292 98
4813 253 110
4814 162 49
4815 251 31
4816 161 29
4817 287 113
4818 304 369
4819 327 329
4820 289 48
4821 54 63
4822 51 91
4823 282 124
4824 98 27
4825 293 124
4826 356 540
4827 75 129
4828 320 90
4829 284 49
4830 209 93
4831 152 126
4832 330 333
4833 187 97
4834 154 39
4835 306 368
4836 255 60
4837 19 78
4838 59 98
4839 323 57
4840 219 91
4841 315 352
4842 323 20
4843 243 47
4844 326 368
4845 107 98
4846 269 34
4847 333 125
4848 113 55
4849 314 271
4850 158 38
4851 212 119
4852 48 79
4853 75 264
4854 74 262
4855 102 107
4856 316 71
4857 283 38
4858 101 113
4859 110 97
4860 140 28
4861 305 63
4862 78 262
4863 300 70
4864 321 34
4865 290 93
4866 163 96
4867 253 128
4868 212 32
4869 260 194
4870 256 31
4871 322 333
4872 322 65
4873 52 76
4874 17 45
4875 149 102
4876 48 41
4877 100 112
4878 241 114
4879 329 344
4880 110 38
4881 331 342
4882 156 118
4883 138 51
4884 149 245
4885 228 125
4886 322 66
4887 301 56
4888 144 80
4889 198 247
4890 302 74
4891 294 81
4892 178 82
4893 330 362
4894 109 33
4895 196 102
4896 222 76
4897 241 245
4898 260 193
4899 193 58
4900 327 359
4901 171 54
4902 197 99
4903 202 106
4904 196 109
4905 206 128
4906 279 89
4907 266 94
4908 198 84
4909 153 114
4910 126 99
4911 347 160
4912 50 66
4913 222 114
4914 98 106
4915 157 66
4916 338 118
4917 286 33
4918 336 49
4919 320 72
4920 326 388
4921 223 64
4922 145 99
4923 212 65
4924 250 88
4925 259 249
4926 320 322
4927 278 107
4928 214 246
4929 243 29
4930 128 44
4931 299 31
4932 252 56
4933 227 117
4934 124 108
4935 331 17
4936 220 57
4937 305 370
4938 290 109
4939 320 369
4940 214 33
4941 195 113
4942 237 31
4943 276 66
4944 217 63
4945 40 21
4946 267 119
4947 253 52
4948 278 57
4949 103 76
4950 245 245
4951 234 48
4952 315 45
4953 289 94
4954 207 49
4955 313 354
4956 173 91
4957 57 71
4958 122 102
4959 268 84
4960 50 36
4961 310 324
4962 198 93
4963 114 30
4964 322 39
4965 325 359
4966 111 82
4967 324 363
4968 290 44
4969 124 44
4970 194 100
4971 140 81
4972 212 50
4973 172 95
4974 52 39
4975 306 341
4976 55 65
4977 28 15
4978 288 128
4979 132 125
4980 107 120
4981 162 63
4982 297 76
4983 250 245
4984 258 119
4985 265 52
4986 130 245
4987 204 124
4988 130 126
4989 166 69
4990 73 11
4991 204 69
4992 338 66
4993 335 122
4994 290 99
4995 157 63
4996 111 109
4997 224 43
4998 140 50
4999 151 116
5000 232 98
5001 256 57
5002 123 77
5003 19 79
5004 133 124
5005 162 83
5006 203 48
5007 250 79
5008 295 76
5009 272 216
5010 196 50
5011 58 90
5012 270 98
5013 133 249
5014 274 308
5015 11 75
5016 251 73
5017 286 98
5018 308 70
5019 336 122
5020 318 382
5021 203 120
5022 169 107
5023 142 79
5024 308 373
5025 52 91
5026 164 54
5027 133 123
5028 201 46
5029 210 28
5030 339 115
5031 141 66
5032 141 32
5033 113 245
5034 215 238
5035 86 266
5036 57 119
5037 287 98
5038 191 81
5039 313 40
5040 169 245
5041 100 34
5042 216 26
5043 200 125
5044 157 53
5045 124 123
5046 124 175
5047 213 99
5048 283 34
5049 329 49
5050 304 58
5051 197 60
5052 271 62
5053 110 78
5054 59 66
5055 244 60
5056 146 74
5057 154 95
5058 152 28
5059 126 123
5060 305 369
5061 275 58
5062 103 98
5063 177 248
5064 326 54
5065 248 37
5066 100 119
5067 251 74
5068 197 123
5069 125 190
5070 170 96
5071 58 46
5072 277 35
5073 261 99
5074 181 31
5075 324 366
5076 340 110
5077 231 54
5078 140 30
5079 267 33
5080 161 36
5081 302 50
5082 247 102
5083 286 126
5084 245 97
5085 330 325
5086 283 36
5087 126 43
5088 241 56
5089 246 105
5090 237 47
5091 194 46
5092 11 79
5093 127 256
5094 263 69
5095 217 115
5096 99 58
5097 261 172
5098 320 386
5099 266 97
5100 60 61
5101 315 320
5102 329 78
5103 93 11
5104 266 101
5105 132 57
5106 257 26
5107 249 77
5108 240 92
5109 249 41
5110 190 56
5111 252 97
5112 139 106
5113 213 34
5114 315 281
5115 319 46
5116 203 76
5117 230 98
5118 144 93
5119 129 38
5120 242 109
5121 294 120
5122 253 28
5123 117 39
5124 124 215
5125 313 18
5126 170 245
5127 103 63
5128 287 52
5129 182 206
5130 286 249
5131 173 128
5132 157 102
5133 116 79
5134 297 34
5135 277 105
5136 193 34
5137 147 62
5138 198 79
5139 195 95
5140 198 85
5141 306 330
5142 313 88
5143 138 111
5144 221 70
5145 200 107
5146 267 69
5147 323 333
5148 18 93
5149 294 56
5150 235 100
5151 270 49
5152 189 54
5153 114 120
5154 261 1
5155 218 31
5156 185 66
5157 112 44
5158 65 113
5159 296 124
5160 11 44
5161 221 80
5162 140 38
5163 337 83
5164 189 77
5165 113 114
5166 292 97
5167 216 53
5168 54 71
5169 296 37
5170 280 39
5171 322 94
5172 324 69
5173 337 29
5174 16 182
5175 115 30
5176 318 45
5177 83 262
5178 232 68
5179 151 127
5180 263 2
5181 173 78
5182 274 92
5183 186 76
5184 265 97
5185 316 385
5186 151 118
5187 26 16
5188 129 32
5189 127 29
5190 224 68
5191 187 29
5192 180 107
5193 200 83
5194 199 45
5195 266 86
5196 267 97
5197 290 121
5198 293 91
5199 102 110
5200 320 48
5201 230 30
5202 203 59
5203 23 39
5204 303 12
5205 246 58
5206 236 105
5207 99 65
5208 267 246
5209 311 376
5210 328 357
5211 190 62
5212 150 82
5213 242 110
5214 296 126
5215 297 35
5216 135 74
5217 193 86
5218 243 26
5219 292 57
5220 260 113
5221 302 353
5222 264 117
5223 313 366
5224 121 111
5225 337 147
5226 319 67
5227 236 126
5228 130 79
5229 167 103
5230 179 59
5231 197 45
5232 139 184
5233 117 117
5234 156 48
5235 319 375
5236 287 60
5237 274 85
5238 315 125
5239 237 248
5240 164 34
5241 198 82
5242 152 122
5243 259 38
5244 187 76
5245 299 77
5246 201 80
5247 198 44
5248 180 218
5249 154 45
5250 229 79
5251 308 356
5252 216 27
5253 275 55
5254 312 348
5255 215 51
5256 270 67
5257 274 62
5258 197 41
5259 112 94
5260 256 239
5261 132 29
5262 121 118
5263 280 62
5264 29 85
5265 323 43
5266 289 60
5267 117 115
5268 132 106
5269 129 98
5270 177 35
5271 271 110
5272 123 68
5273 144 42
5274 237 128
5275 101 125
5276 313 352
5277 316 373
5278 225 98
5279 146 107
5280 252 57
5281 232 127
5282 125 59
5283 185 64
5284 354 10
5285 263 46
5286 249 122
5287 251 63
5288 242 56
5289 193 49
5290 329 63
5291 322 362
5292 213 100
5293 220 62
5294 203 245
5295 153 55
5296 182 187
5297 356 496
5298 55 92
5299 320 385
5300 178 47
5301 356 151
5302 192 264
5303 336 74
5304 232 118
5305 342 118
5306 155 26
5307 176 29
5308 54 120
5309 106 73
5310 204 114
5311 347 179
5312 147 121
5313 138 55
5314 328 66
5315 292 122
5316 173 101
5317 312 332
5318 281 112
5319 222 126
5320 285 27
5321 269 77
5322 222 73
5323 104 67
5324 296 64
5325 313 312
5326 147 92
5327 247 61
5328 167 27
5329 280 97
5330 347 157
5331 246 81
5332 200 65
5333 118 36
5334 104 116
5335 250 86
5336 238 67
5337 63 11
5338 356 14
5339 156 98
5340 329 40
5341 228 110
5342 160 116
5343 131 289
5344 239 1
5345 160 69
5346 19 120
5347 208 77
5348 340 125
5349 173 109
5350 18 108
5351 227 120
5352 142 40
5353 295 93
5354 336 83
5355 126 108
5356 337 37
5357 262 198
5358 319 77
5359 220 76
5360 148 100
5361 204 58
5362 160 29
5363 218 36
5364 259 94
5365 17 98
5366 243 84
5367 197 32
5368 151 64
5369 283 45
5370 258 101
5371 223 62
5372 156 42
5373 153 47
5374 199 248
5375 315 360
5376 175 126
5377 144 247
5378 88 262
5379 160 85
5380 135 61
5381 188 70
5382 251 108
5383 189 102
5384 187 248
5385 189 101
5386 192 262
5387 84 264
5388 256 69
5389 258 34
5390 49 75
5391 343 62
5392 272 180
5393 251 58
5394 212 111
5395 280 106
5396 49 63
5397 123 27
5398 313 316
5399 59 63
5400 291 96
5401 17 73
5402 196 54
5403 325 67
5404 199 115
5405 51 54
5406 232 82
5407 163 122
5408 130 55
5409 26 21
5410 147 60
5411 326 373
5412 325 73
5413 182 169
5414 246 97
5415 263 201
5416 150 36
5417 213 78
5418 222 110
5419 174 72
5420 28 12
5421 210 93
5422 218 72
5423 315 342
5424 303 326
5425 218 102
5426 52 88
5427 52 31
5428 148 106
5429 218 52
5430 99 29
5431 48 63
5432 23 65
5433 292 45
5434 356 68
5435 222 46
5436 29 104
5437 53 31
5438 302 75
5439 298 128
5440 305 372
5441 136 121
5442 250 78
5443 123 118
5444 313 62
5445 153 79
5446 168 245
5447 180 39
5448 152 76
5449 310 331
5450 324 336
5451 212 122
5452 304 327
5453 194 81
5454 153 78
5455 135 247
5456 49 76
5457 319 382
5458 304 53
5459 313 322
5460 125 107
5461 215 31
5462 326 282
5463 322 73
5464 139 84
5465 294 52
5466 319 383
5467 270 39
5468 109 110
5469 261 220
5470 167 50
5471 81 271
5472 203 26
5473 300 68
5474 232 89
5475 283 84
5476 105 116
5477 180 52
5478 337 175
5479 154 89
5480 132 249
5481 19 98
5482 271 56
5483 227 75
5484 166 63
5485 267 62
5486 196 67
5487 300 59
5488 324 95
5489 329 377
5490 267 108
5491 238 128
5492 81 265
5493 220 59
5494 138 123
5495 214 66
5496 312 38
5497 103 125
5498 183 107
5499 245 109
5500 329 274
5501 247 22
5502 245 92
5503 338 91
5504 165 47
5505 177 129
5506 215 162
5507 304 36
5508 272 110
5509 129 245
5510 294 67
5511 229 93
5512 11 28
5513 133 57
5514 282 45
5515 336 125
5516 116 91
5517 121 101
5518 331 283
5519 198 108
5520 313 20
5521 299 68
5522 263 79
5523 257 36
5524 124 229
5525 104 111
5526 197 81
5527 100 73
5528 147 31
5529 194 67
5530 199 33
5531 247 154
5532 102 64
5533 121 64
5534 58 100
5535 23 69
5536 223 45
5537 122 103
5538 200 33
5539 284 79
5540 206 99
5541 256 168
5542 297 124
5543 181 33
5544 189 33
5545 121 109
5546 304 361
5547 191 109
5548 179 70
5549 141 79
5550 178 32
5551 276 33
5552 264 83
5553 242 59
5554 221 58
5555 109 88
5556 213 40
5557 265 50
5558 54 62
5559 147 39
5560 99 39
5561 247 118
5562 11 45
5563 48 92
5564 184 114
5565 253 66
5566 234 33
5567 321 316
5568 136 71
5569 322 270
5570 134 111
5571 150 66
5572 227 36
5573 279 82
5574 246 86
5575 291 64
5576 288 127
5577 51 100
5578 242 60
5579 300 28
5580 153 50
5581 205 113
5582 234 61
5583 339 119
5584 235 88
5585 160 41
5586 242 78
5587 256 55
5588 107 60
5589 153 71
5590 182 124
5591 134 80
5592 189 43
5593 294 38
5594 198 63
5595 166 50
5596 186 37
5597 101 64
5598 93 265
5599 107 29
5600 144 81
5601 195 249
5602 356 659
5603 223 91
5604 207 53
5605 305 73
5606 144 73
5607 276 111
5608 273 58
5609 311 99
5610 129 58
5611 294 113
5612 191 90
5613 211 129
5614 200 45
5615 272 53
5616 124 92
5617 242 38
5618 98 37
5619 172 76
5620 160 92
5621 124 82
5622 324 346
5623 343 47
5624 301 100
5625 102 41
5626 292 104
5627 185 106
5628 140 113
5629 266 43
5630 147 103
5631 177 58
5632 312 18
5633 180 193
5634 323 40
5635 98 65
5636 237 54
5637 58 78
5638 54 99
5639 277 125
5640 321 313
5641 226 47
5642 235 109
5643 86 129
5644 165 43
5645 11 38
5646 257 78
5647 338 72
5648 308 386
5649 127 118
5650 354 18
5651 328 329
5652 146 76
5653 189 71
5654 106 30
5655 110 83
5656 162 65
5657 281 83
5658 309 65
5659 59 67
5660 145 88
5661 267 248
5662 289 37
5663 336 36
5664 295 57
5665 274 310
5666 278 28
5667 224 88
5668 220 109
5669 200 94
5670 229 86
5671 146 128
5672 175 93
5673 231 111
5674 245 74
5675 124 259
5676 164 104
5677 253 79
5678 149 104
5679 59 43
5680 216 38
5681 251 28
5682 48 57
5683 277 126
5684 149 117
5685 250 61
5686 187 104
5687 183 246
5688 128 58
5689 276 37
5690 181 62
5691 50 62
5692 248 240
5693 311 383
5694 290 173
5695 306 99
5696 140 76
5697 145 84
5698 263 189
5699 157 129
5700 317 33
5701 315 94
5702 54 72
5703 128 129
5704 146 98
5705 226 98
5706 205 32
5707 271 114
5708 273 69
5709 230 85
5710 328 34
5711 172 38
5712 176 96
5713 336 93
5714 308 79
5715 198 121
5716 309 100
5717 272 192
5718 323 382
5719 232 121
5720 245 82
5721 179 47
5722 194 39
5723 266 132
5724 234 246
5725 153 84
5726 118 98
5727 200 38
5728 236 54
5729 210 32
5730 226 94
5731 104 114
5732 113 47
5733 221 107
5734 177 247
5735 278 75
5736 54 65
5737 304 314
5738 86 265
5739 338 48
5740 183 75
5741 257 74
5742 268 60
5743 111 74
5744 255 129
5745 290 223
5746 321 12
5747 115 115
5748 265 65
5749 88 279
5750 191 36
5751 275 108
5752 54 50
5753 322 92
5754 203 249
5755 257 118
5756 133 120
5757 170 66
5758 342 125
5759 272 43
5760 167 65
5761 88 265
5762 306 382
5763 263 47
5764 214 56
5765 144 119
5766 330 275
5767 104 103
5768 184 129
5769 259 91
5770 242 85
5771 213 79
5772 55 118
5773 309 80
5774 129 28
5775 256 95
5776 222 56
5777 111 90
5778 116 73
5779 221 31
5780 189 60
5781 268 37
5782 178 30
5783 279 121
5784 28 10
5785 142 114
5786 319 74
5787 39 247
5788 197 36
5789 176 248
5790 229 115
5791 279 101
5792 218 57
5793 200 248
5794 174 114
5795 54 42
5796 260 62
5797 78 264
5798 260 174
5799 330 383
5800 262 160
5801 267 55
5802 123 46
5803 128 114
5804 19 67
5805 136 88
5806 140 92
5807 58 75
5808 326 55
5809 222 60
5810 263 249
5811 55 150
5812 132 67
5813 125 228
5814 248 185
5815 154 32
5816 280 35
5817 296 105
5818 231 107
5819 17 91
5820 262 189
5821 330 90
5822 245 117
5823 289 41
5824 273 82
5825 52 54
5826 343 53
5827 17 125
5828 281 87
5829 132 72
5830 138 105
5831 163 65
5832 294 76
5833 288 33
5834 328 275
5835 242 27
5836 105 117
5837 297 129
5838 278 60
5839 264 28
5840 309 98
5841 238 28
5842 316 349
5843 128 77
5844 356 310
5845 223 41
5846 29 49
5847 155 93
5848 99 118
5849 258 59
5850 158 101
5851 184 88
5852 253 249
5853 18 53
5854 195 43
5855 356 105
5856 206 75
5857 187 46
5858 290 113
5859 175 57
5860 139 115
5861 49 47
5862 339 117
5863 246 249
5864 169 87
5865 282 78
5866 156 116
5867 128 79
5868 300 78
5869 128 32
5870 284 88
5871 290 131
5872 148 84
5873 205 249
5874 232 115
5875 282 47
5876 252 62
5877 185 117
5878 259 48
5879 204 128
5880 158 248
5881 226 57
5882 309 367
5883 296 47
5884 109 36
5885 162 97
5886 209 68
5887 283 115
5888 208 128
5889 283 44
5890 218 53
5891 16 40
5892 293 49
5893 216 91
5894 101 53
5895 193 118
5896 219 127
5897 129 115
5898 157 61
5899 143 36
5900 49 101
5901 282 97
5902 166 27
5903 181 245
5904 128 75
5905 188 80
5906 251 72
5907 123 52
5908 178 94
5909 126 113
5910 139 120
5911 220 67
5912 301 31
5913 297 45
5914 139 127
5915 116 64
5916 269 80
5917 137 42
5918 191 110
5919 112 65
5920 188 122
5921 12 20
5922 235 128
5923 155 62
5924 144 31
5925 274 116
5926 172 249
5927 59 69
5928 165 84
5929 206 97
5930 324 386
5931 252 101
5932 291 75
5933 159 97
5934 225 189
5935 167 249
5936 65 11
5937 253 78
5938 269 112
5939 109 118
5940 60 87
5941 232 246
5942 261 147
5943 301 88
5944 243 149
5945 293 92
5946 318 361
5947 218 117
5948 288 86
5949 237 101
5950 142 71
5951 127 251
5952 113 56
5953 272 125
5954 315 375
5955 295 53
5956 280 66
5957 158 97
5958 329 20
5959 139 159
5960 245 105
5961 226 72
5962 57 35
5963 268 33
5964 100 114
5965 271 72
5966 334 121
5967 286 71
5968 173 104
5969 198 55
5970 320 363
5971 284 32
5972 325 335
5973 220 26
5974 277 34
5975 209 246
5976 274 88
5977 202 89
5978 224 110
5979 29 58
5980 217 117
5981 210 39
5982 135 47
5983 318 340
5984 244 36
5985 328 271
5986 285 102
5987 109 111
5988 283 129
5989 277 129
5990 209 99
5991 336 84
5992 215 135
5993 231 80
5994 338 81
5995 125 68
5996 179 61
5997 291 109
5998 322 381
5999 162 105
6000 151 45
6001 203 31
6002 128 64
6003 147 84
6004 125 144
6005 161 75
6006 319 356
6007 124 190
6008 48 75
6009 243 83
6010 356 411
6011 98 116
6012 214 67
6013 57 127
6014 101 123
6015 16 70
6016 129 126
6017 127 246
6018 317 361
6019 139 165
6020 301 101
6021 245 96
6022 274 42
6023 235 62
6024 301 45
6025 217 73
6026 171 118
6027 221 82
6028 196 103
6029 229 128
6030 243 215
6031 64 16
6032 311 58
6033 243 63
6034 280 77
6035 180 190
6036 105 44
6037 132 64
6038 200 71
6039 287 76
6040 173 103
6041 241 90
6042 318 371
6043 291 125
6044 292 30
6045 290 218
6046 327 89
6047 104 35
6048 328 375
6049 109 40
6050 338 61
6051 232 59
6052 323 75
6053 75 113
6054 57 51
6055 78 129
6056 143 103
6057 200 124
6058 124 181
6059 191 31
6060 165 76
6061 144 111
6062 178 106
6063 285 106
6064 307 343
6065 133 126
6066 126 89
6067 109 69
6068 272 88
6069 228 72
6070 155 44
6071 117 129
6072 200 73
6073 49 38
6074 210 125
6075 275 35
6076 144 39
6077 155 125
6078 117 84
6079 172 90
6080 225 39
6081 337 70
6082 123 69
6083 50 41
6084 101 77
6085 260 158
6086 224 74
6087 188 53
6088 241 95
6089 19 94
6090 197 87
6091 225 210
6092 281 30
6093 124 218
6094 59 28
6095 330 320
6096 198 73
6097 173 75
6098 189 121
6099 175 88
6100 127 119
6101 215 42
6102 50 32
6103 250 30
6104 203 247
6105 59 127
6106 242 108
6107 250 132
6108 23 91
6109 270 246
6110 240 116
6111 187 43
6112 190 245
6113 90 266
6114 164 109
6115 128 249
6116 199 79
6117 29 56
6118 50 69
6119 251 77
6120 163 51
6121 143 120
6122 214 42
6123 231 65
6124 336 48
6125 179 45
6126 301 59
6127 70 263
6128 285 115
6129 222 82
6130 244 95
6131 261 135
